"","AFG","ALB","ANT","ARB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BMU","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHL","CHN","CIV","CMR","COD","COG","COK","COL","COM","CPV","CRI","CUB","CYP","CZE","DEU","DJI","DMA","DNK","DOM","DZA","ECU","EGY","ERI","ESP","EST","ETH","FIN","FJI","FRA","FRO","GAB","GBR","GEO","GHA","GIN","GMB","GNB","GNQ","GRC","GRD","GRL","GTM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KNA","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MUS","MWI","MYS","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRK","PRT","PRY","PSE","PYF","QAT","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TUV","TWN","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VNM","VUT","YEM","ZAF","ZMB","ZWE"
"Guatemala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1763520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33030000,0,0,0,0,0,0,3690000,0,0,0,0,0,0,0,0,0
"Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Guyana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Haiti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Honduras",0,41583900000,0,0,809593333.333333,0,0,0,5975186666.66667,3359126666.66667,0,0,39561646666.6667,0,0,0,62881676666.6667,680630000,3690000,14760000,263300000,0,0,0,333666666.666667,1223333.33333333,0,0,0,49746666.6666667,2744220000,342480000,6610000,1189073333.33333,0,48966666.6666667,0,0,0,7380000,0,0,2460000,1882710000,56304060000,4981940000,25613026666.6667,0,0,3592416666.66667,0,72570000,0,37039626666.6667,0,45532836666.6667,446173333.333333,101290000,254413333.333333,0,125438766666.667,0,0,30622860000,0,0,0,0,0,0,0,0,0,0,0,3697006666.66667,0,69400000,0,1007646666.66667,15990000,96770000,248150000,0,0,0,1366786666.66667,468057606666.667,0,302206666.666667,12671500000,1230000,56580000,0,0,0,0,681510000,34433333.3333333,0,722936666.666667,0,3705343333.33333,0,33030000,0,168440000,0,133623333.333333,78293333.3333333,15990000,91890000,2436666.66666667,14760000,0,2001016666.66667,0,377280000,0,104946666.666667,0,0,0,3690000,0,77490000,1230000,0,8610000,0,0,4292126666.66667,180563333.333333,0,87430000,0,40590000,57730000,0,36766666.6666667,0,8569386666.66667,0,9281563333.33333,0,0,0,263860000,21707460000,231870000,0,246060000,0,0,238480000,0,0,0,0,901680000,0,0,7440000,985120000,55470000,717813333.333333,0,0,0,0,0,185276666.666667,0,0,0,0,0,258387966666.667,126763913333.333,0,283420000,0,12293333.3333333,244666666.666667,0,9968903333.33333,0,0,0,0,0,0,670083333.333333,0,2460000
"Hong Kong SAR, China",0,0,0,0,0,0,0,2037186666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009493333.33333,0,0,0,0,0,0,6093376666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hungary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Croatia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599753333.33333,0,0,0,0,0,0,0,0,3690000,0,67383333.3333333,0,0,0,0,0,0,0,0,0,34286290000,8461036666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568260000,0,0,0,0,0,0,0,0,0,0,0,0,0,323490000,0,131751096666.667,0,0,0,0,0,0,0,0,0,0,0,172200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13647476666.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42345110000,0,0,0,0,0,0,17047316666.6667,201720000,12300000,0,0,0,3690000,2460000,0,0,0,0,0,0,0,0,0,0,0,0,77794640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4917686666.66667,0,0,71340000,0,0,0,0,0,0
"Iceland",0,0,0,0,0,0,0,213240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2723356666.66667,0,0,0,0,568850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36700000,0,0,0,0,0,0,0,30603333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2446666.66666667,0,0,0,0,0,0,0,1223333.33333333,0,0,0,0,0,0,36700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4433206666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,653260000,0,0,0,0,0,0,0,0,2276630000,0,0,13446666.6666667,0,0,0,0,0,0
"India",0,0,0,4506666.66666667,246053333.333333,0,0,0,2620906666.66667,2426666.66666667,0,0,27040000,1098603333.33333,119886666.666667,2460000,0,7380000,7380000,0,0,0,0,0,0,2890000,6150000,0,154683333.333333,29360000,1317970000,66083333.3333333,8183333.33333333,21529173333.3333,14760000,140676666.666667,0,0,0,1230000,0,0,109196666.666667,0,0,0,91543333.3333333,0,0,0,0,0,0,0,0,23223333.3333333,0,0,0,33996666.6666667,104013333.333333,0,0,837796666.666667,0,390436666.666667,213646666.666667,25830000,0,0,0,0,0,217296666.666667,3690000,0,4890000,0,0,0,85660000,1213333.33333333,0,29531166666.6667,0,47716666.6666667,14963750000,44153333.3333333,98966666.6666667,0,46566666.6666667,0,33030000,0,428990000,33880000,0,370866666.666667,2460000,0,7340000,0,0,0,1223333.33333333,0,0,0,323980000,45886820000,0,0,4900000,292640000,3690000,0,0,0,0,0,4920000,0,0,25796666.6666667,1112040000,3405253333.33333,19680000,201856666.666667,0,0,0,1515810000,2460000,4920000,487456666.666667,0,0,163110000,35556666.6666667,1773330000,1223333.33333333,0,0,19666666.6666667,0,0,13523333.3333333,1230000,0,0,0,0,0,0,7268193333.33333,46503333.3333333,0,0,0,0,0,0,19506666.6666667,0,0,18276666.6666667,0,146290000,0,0,11070000,128950000,0,0,0,0,20896666.6666667,0,0,0,647243333.333333,0,0,0,0,12017326666.6667,0,0,20796666.6666667,0,3640000,0,162870000,0,0
"Indonesia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230000,0,0,0,292740000,0,0,0,0,0,0,0,0,6980000,0,0,0,0,0,0,0,0,0,0,0,14769840000,0,0,0,0,0,0,0,0,0,0,0,0,18450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37176773333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205410000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19267590000,0,0,0,0,0,0,413280000,0,0,0,0,0,43033333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,105855320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8274663333.33333,0,0,116480000,0,0,0,0,0,0
"Iran (Islamic Republic of)",0,2231206666.66667,0,0,218940000,0,0,0,517473333.333333,20405506666.6667,3690000,0,0,0,0,0,207856666.666667,0,0,324360526666.667,0,0,0,0,0,0,0,0,0,0,1574830000,92186666.6666667,0,40570000,0,0,0,0,0,0,0,0,0,0,2527266666.66667,46740000,5200166666.66667,0,0,18050000,0,0,0,0,0,65686666.6666667,2490000,0,0,0,100860000,0,0,356653333.333333,0,0,0,0,0,0,7833413333.33333,0,0,0,0,2.46e+08,0,0,0,18691433333.3333,0,2446666.66666667,14760000,0,0,6150000,0,632287550000,0,98400000,13530000,0,0,0,0,0,0,0,0,0,0,0,86613333.3333333,0,0,0,0,0,0,0,0,14473333.3333333,0,0,0,27593760000,0,3430180000,0,1680223333.33333,0,0,0,0,0,18450000,0,0,0,0,0,1222840000,23120000,0,51276666.6666667,0,0,0,0,0,0,11068343333.3333,0,15990000,0,0,0,6150000,50061566666.6667,364080000,0,88560000,0,0,83720000,0,0,0,0,2342326666.66667,0,0,0,1846530000,113637186666.667,1287286666.66667,0,0,0,0,0,0,0,0,0,0,0,2274540000,82386666.6666667,0,0,9756666.66666667,0,69246666.6666667,0,1430996666.66667,0,0,0,0,0,1230000,261820000,0,0
"Iraq",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25906666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474390000,0,0,0,0,0,0,0,0,0
"Ireland",2460000,7749903333.33333,0,0,314503333.333333,0,0,0,2294030000,913712830000,319080000,0,17241903333.3333,0,0,0,37277416666.6667,1330200000,0,575946676666.667,28190000,0,0,0,82410000,0,0,0,0,0,210493333.333333,78560320000,0,2545956666.66667,0,0,0,13530000,0,0,0,0,0,0,3444356666.66667,62331556666.6667,333868733333.333,0,0,2714330000,0,22140000,0,44310000,0,2212793333.33333,20600000,0,673860000,0,96236546666.6667,0,0,3972213333.33333,1230000,0,0,0,0,0,264244930000,0,1223333.33333333,0,0,9840000,0,349322586666.667,0,0,4184170000,0,912610000,0,0,49200000,2400470000,3101618983333.33,0,0,8610000,13456666.6666667,0,0,0,0,0,318870000,240680000,0,7964410000,0,35670000,0,0,0,2661206666.66667,3939716666.66667,51510000,0,160452880000,133030000,0,0,0,28727450000,0,5780000,0,159900000,2453333.33333333,0,0,0,0,0,0,0,0,0,0,99386330000,1917223333.33333,0,20910000,0,0,0,0,0,0,147857486666.667,0,610033333.333333,0,0,1230000,63560000,2888922040000,3101303333.33333,0,140770000,0,0,22970000,0,0,0,0,4187550000,0,0,0,219312500000,323330913333.333,3168010000,0,0,0,0,0,1230000,0,0,0,0,0,109779120000,187980766666.667,0,43050000,0,0,3860250000,300120000,709873333.333333,0,0,0,0,0,0,499380000,0,0
"Israel",11070000,0,0,0,8989586666.66667,0,31980000,0,39300363333.3333,6136666.66666667,0,0,127920000,44093333.3333333,15990000,196753333.333333,0,2302396666.66667,27060000,0,101720000,23370000,0,0,82410000,2453333.33333333,9923930000,2460000,0,0,2283163333.33333,41633333.3333333,0,93005220000,6150000,82410000,27060000,0,9826666.66666667,46740000,3690000,0,0,0,0,12300000,291476666.666667,0,0,134070000,0,35670000,0,150060000,0,28136666.6666667,0,0,0,1814500000,285106666.666667,0,4150000,5319750000,9040000,1025666666.66667,83640000,41820000,0,0,0,0,0,0,140220000,21411810000,6150000,0,0,13530000,0,3439020000,2209080000,217710000,0,1223333.33333333,0,1660000,0,543660000,9755050000,7380000,4900000,0,2420800000,237586666.666667,0,40556040000,643960000,0,1027050000,0,623300000,0,540803333.333333,0,0,0,0,412310000,1223333.33333333,0,519260000,1784633333.33333,207870000,0,88386666.6666667,9786666.66666667,0,0,545780000,0,2460000,1479233333.33333,0,42904420000,0,463690000,151290000,684120000,0,19863623333.3333,0,119310000,5291343333.33333,1080073333.33333,561840000,4920000,1.23e+08,140204050000,50349906666.6667,0,0,3.67e+08,0,0,458816666.666667,589536666.666667,47970000,113160000,0,3380663333.33333,0,0,24139560000,834036666.666667,34500000,0,0,0,0,0,57550000,0,0,22120000,0,189450000,0,0,90650000,50433116666.6667,0,0,0,1136870000,29486666.6666667,9840000,25830000,33210000,15736880000,9840000,59033333.3333333,4920000,2460000,21148606666.6667,0,0,0,0,1256700000,254990000,223860000,20910000,11070000
"Italy",24366450000,0,0,0,294537023333.333,0,2460000,8610000,61041153333.3333,41320000,0,2173410000,422420000,6981083333.33333,9709223333.33333,578548856666.667,43050000,5549030000,56580000,0,13856666.6666667,36850000,0,0,0,22120000,1698653333.33333,8862640000,509986666.666667,1087410000,94656170000,1402256666.66667,41756666.6666667,273060000,14232283333.3333,3027833333.33333,6964990000,31594376666.6667,0,248460000,1816660000,666660000,526440000,3134006666.66667,112076666.666667,92513333.3333333,3891136666.66667,12538933333.3333,65190000,779753333.333333,0,34826356666.6667,0,355470000,0,651510000,0,16056053333.3333,133513333.333333,420353333.333333,1608196666.66667,0,1052643333.33333,47414286666.6667,1230000,9733220000,25546723333.3333,7678156666.66667,0,0,45510000,0,3690000,397290000,307450000,8584526666.66667,321030000,0,0,0,29893833333.3333,0,716970000,1983046666.66667,0,7380000,559223333.333333,1089046666.66667,259633333.333333,11450236666.6667,1256116666.66667,7280000,13516750000,3656666.66666667,182160000,13530000,0,3563220000,6112886666.66667,0,1447916666.66667,0,3952050000,0,22472290000,0,0,0,0,127266666.666667,13513333.3333333,1230000,36308670000,12654410000,1044600000,7380000,296296666.666667,1230000,0,1230000,14760000,0,3618800000,4554896666.66667,328156666.666667,47242536666.6667,20552853333.3333,35670000,5481626666.66667,5061526666.66667,862230000,5632533333.33333,1420823333.33333,625679410000,12994206666.6667,27894533333.3333,4342016666.66667,500610000,110700000,10762570000,636706666.666667,30383333.3333333,0,497350000,215250000,0,0,51024710000,20910000,1473206666.66667,6289906666.66667,18106123333.3333,0,2873326666.66667,28576623333.3333,803650000,8666816666.66667,173430000,0,61166666.6666667,0,400980000,188583333.333333,0,1213333.33333333,1252716666.66667,59040000,1568440000,0,0,8758586666.66667,8226393333.33333,0,0,0,768350000,248450000,24600000,65457606666.6667,0,21846830000,21763543333.3333,38876196666.6667,7380000,79950000,294510986666.667,0,55350000,949453333.333333,0,104550000,17107793333.3333,17210680000,274233333.333333,0
"Cote dIvoire",0,0,0,0,1122556666.66667,0,0,0,2886663333.33333,733080000,4920000,0,5013606666.66667,0,0,9840000,59040000,61500000,0,0,1660000,0,3690000,0,3690000,1230000,0,0,0,0,51640000,677730000,0,19680000,0,3683333.33333333,0,0,0,0,0,0,0,0,22140000,2114336666.66667,12538350000,0,0,9201436666.66667,0,0,0,0,0,1784563333.33333,3441540000,0,148830000,1230000,8928103333.33333,0,0,550369683333.333,0,9440000,0,0,0,0,43510000,0,4920000,0,0,46740000,0,0,0,120936666.666667,0,0,0,2894666666.66667,0,111930000,3816026666.66667,629233333.333333,0,4520000,0,0,0,0,0,0,0,23070000,186163333.333333,0,40590000,0,1230000,0,0,0,2068936666.66667,17220000,0,0,0,0,1230000,0,1230000,0,0,2960870000,0,0,0,0,0,51660000,0,281670000,0,1230000,0,31980000,0,3329623333.33333,207450000,0,17220000,1230000,95940000,0,0,0,0,9001636666.66667,0,397273333.333333,0,0,0,267520000,300950000,11070000,0,646973333.333333,0,0,20910000,0,0,2460000,0,0,0,0,0,55343333.3333333,18450000,1546336666.66667,0,0,0,0,0,3673333.33333333,0,0,0,0,0,52890000,0,0,0,0,0,0,86100000,5851973333.33333,0,0,0,0,0,0,462480000,0,0
"Kazakhstan",194388930000,0,0,0,4617116666.66667,0,36900000,0,1360426666.66667,42693333.3333333,4113836666.66667,0,2446666.66666667,381680000,190840000,0,0,407580000,0,0,12233333.3333333,0,0,0,0,0,0,0,0,0,756093333.333333,22120000,0,452466666.666667,2720760000,343593333.333333,0,169740000,0,0,0,0,0,0,0,0,830496666.666667,65190000,0,0,0,41820000,0,0,0,0,0,1939070000,0,0,12300000,0,0,450446666.666667,197866666.666667,244770000,211560000,12300000,0,0,0,0,4920000,0,0,0,0,0,0,0,0,207980000,0,0,0,0,0,32084040000,0,205520000,0,185730000,2378466666.66667,78713333.3333333,8610000,0,0,0,835020000,0,1390246666.66667,0,13530000,0,0,0,2460000,0,0,0,24600000,0,50430000,13530000,0,0,1230000,0,0,0,13530000,0,0,51660000,0,339860000,0,0,129150000,148830000,0,216900000,29343333.3333333,0,33163333.3333333,58174603333.3333,24526666.6666667,0,0,0,0,4893333.33333333,0,0,0,0,0,400856666.666667,17220000,444593333.333333,0,58720000,0,285360000,143870000,0,4920000,0,0,0,0,0,0,0,0,260923333.333333,0,0,4920000,0,38010000,30583333.3333333,0,0,0,0,0,0,27609013333.3333,0,0,2147063333.33333,792833333.333333,0,0,235666666.666667,0,0,0,0,0,1468786666.66667,336416666.666667,0,0
"Jamaica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25830000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5810000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431713333.333333,0,0,0,0,2460000,0,26450000,0,0,0,0,0,0,0,0,0
"Japan",0,0,0,0,0,0,0,0,0,0,0,0,0,9.1e+07,0,0,0,0,0,0,0,0,1230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8610000,0,0,0,0,0,145553333.333333,0,23370000,0,0,0,0,0,0,0,0,15640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8610000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53810000,0,0,0,0,0,0,0,0,0,0,0,1230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jordan",0,0,0,0,0,313650000,0,0,2538293333.33333,88560000,20910000,0,2325326666.66667,0,0,0,2426666.66666667,0,0,3690000,24900000,0,0,0,98283333.3333333,0,0,0,0,0,1947103333.33333,445996666.666667,23370000,72570000,0,0,0,0,0,3690000,0,0,0,0,98020000,0,2223066666.66667,0,0,973120000,0,0,0,33183333.3333333,0,1070100000,2460000,0,0,0,3664020000,0,0,4673443333.33333,25830000,0,0,0,0,0,56210000,0,8610000,0,0,187670000,3690000,0,0,40523333.3333333,0,31580000,0,0,0,2446666.66666667,0,516566666.666667,0,1559780000,94710000,0,7910000,0,830000,0,0,3690000,0,0,0,0,0,0,0,0,0,0,19680000,0,0,0,0,0,296030000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2460000,0,2263986666.66667,17220000,0,50580000,0,0,42983333.3333333,8610000,12330000,0,34330000,0,0,0,0,0,0,52890000,518296666.666667,0,0,0,0,31980000,0,0,0,0,8610000,0,0,0,0,224650000,93430000,0,0,0,0,0,78040000,0,0,0,0,0,0,253400000,0,1213333.33333333,0,0,126740000,33210000,40636536666.6667,0,0,0,0,0,0,1398450000,0,0
"Kyrgyzstan",8603333.33333333,52716593333.3333,0,0,41757596666.6667,4088180000,5368056666.66667,595790000,145842326666.667,179179453333.333,1090373333.33333,1222110000,277833036666.667,1203543333.33333,4663396666.66667,1105100000,12404233333.3333,5703270000,277703333.333333,11132143333.3333,7693480000,117480000,173773333.333333,319713333.333333,79455713333.3333,838080000,126043333.333333,24466666.6666667,13456666.6666667,226220000,159766133333.333,203092070000,9691340000,69846986666.6667,1139443333.33333,920636666.666667,140686666.666667,417766666.666667,4893333.33333333,12523193333.3333,2426666.66666667,1537910000,5250963333.33333,3655240000,4889323333.33333,92883076666.6667,1607906773333.33,518360000,156276666.666667,171416543333.333,0,5565920000,2785623333.33333,20718383333.3333,0,293667453333.333,4544580000,4116870000,43855846666.6667,35476666.6666667,1181894493333.33,0,1.669e+09,561268173333.333,5872856666.66667,5494473333.33333,4243743333.33333,196956666.666667,0,0,72519500000,143130000,219420000,1013380000,85633333.3333333,36207473333.3333,737426666.666667,93610310000,0,44624676666.6667,10855483333.3333,10723413333.3333,32540210000,2244623333.33333,0,5225676666.66667,105899766666.667,0,252100000,12733416666.6667,279269323333.333,4339793333.33333,7564986666.66667,47780000,857693333.333333,0,100313333.333333,83901683333.3333,10261410000,0,37123460000,0,65372806666.6667,29363333.3333333,112463333.333333,0,19754053333.3333,11309360000,14188623333.3333,610646666.666667,19678616666.6667,4688100000,453030000,2676746666.66667,17699730000,14524073333.3333,2669200000,44915926666.6667,0,12269190000,942413333.333333,0,915430000,1016006666.66667,20803333.3333333,11829180000,688743333.333333,3832546666.66667,199083333.333333,558720000,249690000,169480906666.667,61021483333.3333,496680000,12539236666.6667,1219220000,1375623333.33333,7277696666.66667,2969103333.33333,10058236666.6667,18350000,125116753333.333,0,62059126666.6667,346176666.666667,0,2971563333.33333,10725176666.6667,69470846666.6667,143419556666.667,1778426666.66667,60000313333.3333,0,10519063333.3333,18810923333.3333,0,1012920000,781443333.333333,0,21607060000,0,0,590660000,24625466666.6667,76544410000,184342396666.667,2446666.66666667,1191273333.33333,5284903333.33333,0,85733333.3333333,15732560000,0,0,0,0,331300000,1057485490000,114424476666.667,0,20343600000,5480310000,499230000,32034936666.6667,4384636666.66667,785549516666.667,0,53453333.3333333,26890376666.6667,0,42863333.3333333,17891713333.3333,41957493333.3333,483320000,28190000
"Kenya",0,0,0,0,0,0,0,430976666.666667,0,0,0,0,0,0,0,0,0,0,76120000,0,0,15916666.6666667,41420000,0,0,855843333.333333,0,0,0,0,772386666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29446666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3880280000,0,0,0,0,0,0,0,974333333.333333,0,0,7221183333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36866666.6666667,0,0,0,0,0,0,65333333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397760000,0,0,1230000,0,0,0,0,0,0,0,0,0,0,845643333.333333,0,0,0,0,0,0,0,0,11282820000,0,186886666.666667,0,0,0,0,0,0,0
