"","AFG","ALB","ANT","ARB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BMU","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHL","CHN","CIV","CMR","COD","COG","COK","COL","COM","CPV","CRI","CUB","CYP","CZE","DEU","DJI","DMA","DNK","DOM","DZA","ECU","EGY","ERI","ESP","EST","ETH","FIN","FJI","FRA","FRO","GAB","GBR","GEO","GHA","GIN","GMB","GNB","GNQ","GRC","GRD","GRL","GTM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KNA","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MUS","MWI","MYS","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRK","PRT","PRY","PSE","PYF","QAT","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TUV","TWN","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VNM","VUT","YEM","ZAF","ZMB","ZWE"
"Canada",0,0,0,0,89930000,0,0,0,52800000,0,0,0,0,0,15600000,0,0,0,0,0,0,0,0,0,2440000,10750000,0,0,0,0,0,27380000,0,6e+06,1200000,1200000,0,0,0,0,0,0,0,0,0,0,1190000,0,23990000,0,0,0,0,0,0,0,0,0,0,0,31200000,0,0,187870000,0,183580000,0,2400000,0,0,0,2390000,0,2440000,1200000,86400000,1200000,0,0,0,0,0,0,0,0,0,0,22800000,10790000,0,0,0,0,0,0,0,0,0,6e+06,0,0,0,0,8380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14400000,0,2400000,0,0,8390000,0,0,0,0,13200000,0,0,0,0,13420000,0,0,0,0,0,0,0,0,0,0,0,109200000,0,0,0,0,0,2440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97080000,0,0,0,4800000,697820000,0,0,0,13262110000,0,2380000,6e+06,0,34800000,0,2.4e+07,0,0
"Switzerland",0,0,0,0,0,0,0,0,0,1.32e+08,0,0,21960000,0,0,22800000,0,0,0,1200000,32380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181200000,0,0,2492400000,857590000,0,0,20350000,0,0,0,0,0,1220000,0,0,4800000,0,142330000,0,0,0,0,117600000,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+07,0,53427600000,0,0,439170000,252330000,0,0,0,0,0,0,0,9.6e+07,0,0,0,0,0,0,0,0,0,0,1200000,0,0,0,0,3600000,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664740000,8400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e+07,0,0,0,0,0,3.6e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4780000,0,0,0,0,0,0,0,0,0,4.38e+08,3e+08
"Chile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,0,0,0,0,0,0,5391700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,0,0,134400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190000,0,0,0,0,0,0,0,0,0,0,0,0,5.76e+08,0,0,0,0,0,0,0,0,0,1507200000,0,0,0,0,0,0
"China (mainland)",4216800000,212400000,0,62400000,1.8e+08,0,1.2e+07,9570000,2409560000,4880000,0,11935700000,0,22157500000,12829200000,157200000,0,37180000,21600000,61200000,0,0,0,3570000,84180000,0,1190000,0,27600000,961200000,1.2647e+10,44330000,44400000,0,367502400000,24091170000,1.2e+10,0,0,0,0,3808800000,51600000,7972800000,50400000,0,506380000,3140400000,0,0,0,810590000,0,3346410000,0,26400000,0,3899930000,2440000,544800000,43200000,0,0,357660000,3600000,2731190000,1.6662e+10,9417600000,0,0,0,0,0,0,93070000,65495930000,0,0,0,18300000,0,0,5950000,0,0,0,842400000,158730000,0,37200000,3225806666.66667,436800000,13930800000,632650000,81600000,2450400000,0,620355100000,92390000,0,11809200000,0,0,0,523480000,0,0,0,0,1183190000,417590000,0,6.654e+09,99600000,0,0,3194400000,0,0,8400000,29398940000,0,104400000,31200000,8518790000,26400000,5835600000,0,15110610000,8134800000,1689600000,1951480000,2400000,50360000,726070000,529200000,4.992e+09,0,0,649200000,0,0,0,74400000,2400000,0,1200000,21600000,0,12232800000,0,878400000,0,23176800000,441600000,862800000,71162400000,310800000,0,209560000,0,1202400000,27370000,3660000,0,26410000,4.8e+07,2.4e+07,4.11e+09,0,5631080000,10268013333.3333,0,0,0,0,21420000,193200000,25731600000,98400000,0,28830000,7252800000,0,0,24421020000,0,3570000,0,0,2.274e+09,2.4e+09,14338800000,38400000,31323600000
"Cote dIvoire",0,0,0,0,0,0,0,0,0,0,0,0,0,1.812e+09,11755200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2440000,0,0,0,0,0,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13323600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26380000,0,0,0,0,0,0,0,0,0,0,0,491990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108370000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cameroon",0,0,0,0,0,0,0,0,0,0,0,0,1220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.306e+09,0,0,0,0,0,0,0,1279200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16689460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Democratic Republic of the Congo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Congo",0,0,0,0,0,0,0,0,0,0,0,0,0,1.56e+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cook Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Colombia",0,0,0,0,0,0,7200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6100000,0,4770000,0,0,0,1200000,0,0,0,0,0,0,0,0,0,0,86400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124800000,0,0,0,0,0,0
"Comoros",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cape Verde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e+07,0,0,0,0,0,0,0,0,0,0,20400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Costa Rica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9029840000,0,0,1947600000,0,0,0,0,0,0,0,0,0,0,0,326140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4915560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3818e+10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cuba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyprus",0,0,0,0,3600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,0,0,22780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27600000,0,0,0,0,0,0,0,6e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5990000,0,0,0,0,0,0,0,0,0,0,0,0,0,2400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Czech Republic",0,0,0,0,0,0,0,0,0,427200000,0,0,3570000,0,0,0,178770000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3443590000,0,0,140220000,0,0,0,0,0,0,4800000,0,0,0,182400000,0,0,1200000,0,0,0,0,0,0,57600000,0,0,0,0,0,0,1887530000,0,4247450000,0,0,3.6e+08,0,0,0,0,4.2e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62380000,0,86400000,0,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15710000,481200000,0,0,0,0,0,0,0,0,1471410000,0,0,0,0,0,1190000,82750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47308760000,325200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Germany",0,9.6e+07,0,0,68260000,0,0,0,6e+07,30362640000,4800000,0,7138360000,0,0,0,272270000,4760000,0,46800000,13100000,0,0,0,0,0,2746800000,0,0,0,33600000,6274820000,14400000,0,0,1200000,0,0,0,0,0,0,0,0,697200000,8791740000,0,0,0,21327860000,0,0,0,0,0,1262860000,1458410000,0,1505760000,0,13153910000,0,0,6324770000,25200000,364720000,0,15600000,0,0,934810000,0,6.1e+07,0,0,3600000,0,578780000,0,12012710000,0,0,4508800000,0,0,206370000,89900000,6450210000,0,0,0,14390000,0,0,0,0,0,0,17850000,0,0,0,0,0,4770000,0,121160000,781630000,181250000,0,0,1.8e+07,0,19200000,0,28800000,0,132920000,0,15580000,0,0,0,0,0,0,1200000,0,2400000,8360000,0,12390630000,2323090000,0,0,0,1200000,0,0,10980000,0,294133170000,0,550920000,0,0,0,7270000,386090000,71720000,0,3570000,0,1200000,0,0,0,0,0,10800000,0,0,0,119550000,874660000,13795450000,0,0,4880000,0,4770000,20626666.6666667,0,0,0,0,0,0,0,0,0,0,0,1.8e+07,0,322800000,0,0,0,0,0,0,0,0,0
"Djibouti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dominica",0,0,0,0,0,0,0,2380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Denmark",0,0,0,0,0,0,0,0,0,688330000,0,0,1533910000,0,0,0,0,0,0,0,0,0,0,0,1220000,0,0,0,0,0,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9435150000,0,0,0,0,0,0,0,0,125840000,0,0,332770000,0,1682870000,499030000,0,9126830000,0,33600000,6e+08,1200000,0,0,28800000,0,553910000,0,0,1220000,0,0,0,0,0,0,7200000,0,0,267510000,0,6587220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494190000,811840000,0,22800000,0,0,0,0,0,0,44600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7098380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22800000,0,0,0,0,0,0,0,0,0
"Dominican Republic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Algeria",0,0,0,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ecuador",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3570000,0,0,0,0,2400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13200000,591600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Egypt",0,9.3e+08,0,0,13186800000,0,302400000,0,0,27600000,0,0,52138800000,0,0,0,1081200000,185970000,0,3e+07,0,0,0,0,0,0,0,0,0,0,1.2e+08,4800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890400000,0,4.08e+08,0,0,0,1.758e+10,0,705600000,0,0,14037600000,0,0,51566400000,0,2400000,0,0,0,0,6e+06,0,0,0,0,1.2e+08,0,0,0,0,0,0,0,0,0,0,0,6466800000,0,1809600000,0,0,0,0,0,0,0,0,10290010000,0,12331200000,0,0,0,0,0,0,0,0,0,926400000,56400000,0,0,0,0,13200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25702800000,3e+07,0,4800000,0,0,0,0,0,0,0,0,0,0,0,0,4987460000,5835600000,0,0,14157600000,0,0,0,0,0,0,0,0,0,0,0,0,0,250790000,0,0,0,0,0,0,0,0,0,0,0,0,3e+07,0,0,0,0,722400000,0,544500000,0,0,0,0,0,0,0,0,45600000
"Eritrea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spain",0,11372400000,0,0,902400000,2.4e+07,0,0,6207600000,243420000,0,0,287612910000,1.56e+08,0,0,8707680000,22800000,0,50280000,0,0,0,0,57600000,0,0,0,0,1.44e+09,728400000,7048360000,40800000,0,1.074e+09,0,2390000,4.2e+08,0,64800000,0,201350000,1200000,1567280000,476400000,349200000,24991370000,0,0,6210870000,0,10007670000,0,0,0,0,128400000,0,24301560000,0,116748560000,0,0,253896570000,6.6e+08,46800000,5404800000,4.8e+07,0,0,1731950000,0,2400000,1200000,0,1.08e+08,2400000,124800000,0,86290000,0,1401600000,8281200000,0,0,4800000,5073110000,6381830000,0,716400000,0,0,0,0,0,0,0,0,627580000,0,3790800000,0,10253980000,0,0,0,38390000,16790000,2336400000,4800000,166840000,1200000,56040000,0,0,7200000,33600000,100800000,0,373200000,0,0,44330000,10800000,0,0,0,1200000,0,1200000,1200000,93244600000,5962850000,0,901200000,0,0,141520000,39600000,8400000,0,18233360000,0,40289900000,3600000,0,1200000,42110000,8431910000,43050000,0,3.006e+09,0,13200000,51600000,0,7200000,0,0,69600000,0,410470000,0,34800000,4800000,375600000,0,0,23252400000,0,0,129653333.333333,0,0,0,0,0,6e+07,4366800000,0,2.4e+07,1200000,0,44240000,15600000,7229740000,0,0,0,0,0,0,98400000,0,0
"Estonia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4810000,0,0,0,0,0,0,0,0,9700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153330000,0,564350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethiopia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Finland",0,0,0,0,0,0,0,0,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3660000,0,0,0,0,0,0,0,0,243600000,91780000,0,0,0,34840000,0,0,0,0,1200000,0,0,0,0,46800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44690000,4880000,0,0,0,0,0,0,0,0,0,0,1220000,0,0,0,0,0,351800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2841710000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
