"","AFG","ALB","ANT","ARB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BMU","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHL","CHN","CIV","CMR","COD","COG","COK","COL","COM","CPV","CRI","CUB","CYP","CZE","DEU","DJI","DMA","DNK","DOM","DZA","ECU","EGY","ERI","ESP","EST","ETH","FIN","FJI","FRA","FRO","GAB","GBR","GEO","GHA","GIN","GMB","GNB","GNQ","GRC","GRD","GRL","GTM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KNA","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MUS","MWI","MYS","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRK","PRT","PRY","PSE","PYF","QAT","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TUV","TWN","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VNM","VUT","YEM","ZAF","ZMB","ZWE"
"Mauritania",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mauritius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4840000,0,0,2800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189866666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168786666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420000,107131080000
"Malawi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595706666.666667,0,0,0,0,0,0,0,35600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371786666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4230466666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019173333.33333,0,0,0,0,0,0,0,0,0,0,1572011666.66667,361340000,3511046666.66667
"Malaysia",0,0,0,0,783838333.333333,0,0,0,12028785000,0,0,0,0,0,0,10680000,0,2148120000,0,0,0,0,0,0,0,0,13187631666.6667,0,0,0,10798333.3333333,0,0,685566666.666667,122223333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5962580000,686666.666666667,0,0,186666.666666667,2009626666.66667,22990000,0,2420000,0,129653333.333333,0,0,0,0,212160000,5633880000,0,0,0,0,20942173333.3333,260441666.666667,0,48901666.6666667,132600000,0,0,0,55986666.6666667,64826666.6666667,135546666.666667,114920000,0,0,413765000,0,0,126706666.666667,1991946666.66667,0,0,0,291720000,0,6030286666.66667,0,0,0,0,312346666.666667,0,0,0,537085000,0,0,0,0,504563333.333333,0,0,0,0,161013333.333333,0,0,0,0,0,0,0,50820000,0,213633333.333333,1779686666.66667,0,52283333.3333333,0,0,10764103333.3333,15730000,0,0,0,0,0,0,824235000,0,347706666.666667,0,319015000,0,0,147388301666.667,0,0,0,5893333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,1650650000,0,0,47466666.6666667,0,11786666.6666667,0,0,0,716638333.333333,70720000,0,50093333.3333333,0,29781666.6666667,0,0,0,2667610000,0,0,36625000,0,0
"Namibia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42720000,0,0,0,0,0,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50820000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24935000,1186666.66666667,0
"New Caledonia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16940000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Niger",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35600000,0,0,0,8.9e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nigeria",0,0,0,0,1186666.66666667,0,0,0,0,0,0,0,4840000,3630000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320603333.333333,0,0,0,18150000,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4840000,0,0,41886666.6666667,0,1186666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13310000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564853333.333333,0,10813783333.3333,0,28480000,3630000,3630000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116160000,0,0,0,0,0,0,2396666.66666667,0,0
"Nicaragua",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024686666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90533333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,32040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4495686666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9668333.33333333,0,0,0,0,0,0,0,0,0
"Netherlands",113183333.333333,0,0,234813333.333333,334630000,0,0,0,1198333.33333333,17597288333.3333,373333.333333333,0,1033103813333.33,0,0,156173333.333333,16253760000,966666.666666667,0,2420000,2613333.33333333,0,0,0,0,0,0,0,0,14733333.3333333,19123995000,1040743333.33333,3013333.33333333,41616666.6666667,34306666.6666667,0,0,0,0,0,0,0,0,0,156296666.666667,196620000,811356525000,0,0,38167588333.3333,0,195800000,0,81070000,0,113478185000,129416666.666667,17680000,636283333.333333,0,125619175000,0,0,118343798333.333,69420000,4420000,23573333.3333333,0,0,4156666.66666667,1240101666.66667,0,0,0,0,397971666.666667,0,24090000,41253333.3333333,3480641666.66667,47111666.6666667,3630000,75822708333.3333,1213812260000,175226666.666667,17280741666.6667,830645136666.667,45299328333.3333,0,1007325000,78930000,746666.666666667,1186666.66666667,0,16940000,0,0,2070043333.33333,9331666.66666667,0,1886936666.66667,7080000,0,0,0,0,47296666.6666667,1878560000,59165000,0,5933333.33333333,2053333.33333333,0,0,0,1186666.66666667,37416666.6666667,160086666.666667,0,0,0,0,54706666.6666667,96800000,0,1878575000,0,5893333.33333333,2946666.66666667,0,0,0,3360381666.66667,0,0,933333.333333333,2946666.66666667,0,0,215985000,0,1139806666.66667,0,16544333333.3333,0,0,0,3546666.66666667,189395000,385350000,0,66903333.3333333,0,54586666.6666667,1.3e+07,0,0,0,5893333.33333333,9765000,0,0,154306666.666667,66885000,34043333.3333333,1344100000,0,11786666.6666667,1186666.66666667,0,0,0,0,0,0,0,0,23733333.3333333,33095000,0,282816666.666667,0,1186666.66666667,29490000,0,42158995000,0,1186666.66666667,0,142400000,0,0,1186666.66666667,0,0
"Norway",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4746666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,9680000,0,0,0,0,0,0,0,0,49610000,0,20626666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68911666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nepal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114810000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49258333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"New Zealand",0,0,0,0,0,0,0,0,2728783333.33333,2373333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560000,534023333.333333,90186666.6666667,5933333.33333333,0,0,0,0,72963333.3333333,0,0,0,0,0,0,0,174260000,0,0,0,0,0,0,0,0,0,0,0,0,3696308333.33333,733360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174240000,0,0,0,1186666.66666667,0,0,0,0,0,0,7120000,0,0,9493333.33333333,1193193333.33333,2373333.33333333,0,1186666.66666667,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560000,0,0,0,0,0,0,0,0,0,0,0,0,0,28435000,0,8255866666.66667,0,0,0,3621113333.33333,1210000,0,0,0,108580000,0,0,0,7462070000,0,0,0,0,0,9028333.33333333,0,0,476446666.666667,0,0,0,0,84455000,0,0,0,0,28480000,0,0,0,0,0,0,0,0,0,0,0,546315000,0,0,0,30660000,0,0,426013333.333333,0,963765000,0,0,125786666.666667,0,89593333.3333333,0,0,0,132600000,3606666.66666667,0,83066666.6666667,0,0
"Oman",0,0,0,0,33557556666.6667,0,0,0,0,0,0,0,0,0,0,0,0,951220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7260000,0,6415826666.66667,245086666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,405246666.666667,0,0,0,2996760000,0,5893333.33333333,0,0,0,0,0,276986666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2187686666.66667,0,0,0,0,0,0,0,0,0,0,24746133333.3333,0,0,0,49371400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396920000,0,0,0,0,0,0,0,0,0,3118543333.33333,0,0,0
"Pakistan",27473070000,0,0,0,647385000,0,0,0,1063566666.66667,0,0,0,6608333.33333333,0,0,3264520000,0,17800000,0,0,0,0,0,0,0,0,0,0,0,0,515343333.333333,0,0,0,0,0,0,0,0,0,0,1186666.66666667,0,0,0,0,5445000,116293333.333333,0,0,0,0,0,0,0,0,0,0,560000,0,2420000,0,0,151665000,0,0,0,0,0,0,0,0,0,0,0,744633333.333333,0,0,0,0,3560000,928566666.666667,130680000,0,0,0,0,546873333.333333,0,34413333.3333333,838460000,0,0,0,0,0,0,29155000,460300000,0,0,0,0,0,65146895000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76835423333.3333,0,0,0,0,0,0,0,0,343616666.666667,1262020000,0,0,0,0,0,1210000,0,0,0,0,0,188086666.666667,77440000,0,0,0,0,0,15045153333.3333,0,0,0,0,0,0,0,0,0,1210000,231086666.666667,0,269373333.333333,0,0,0,0,53240000,0,0,0,0,0,0,0,7.12e+08,0,0,0,0,1261261666.66667,0,0,0,450050000,0,431946666.666667,11758333.3333333,0,0
"Panama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73763333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59333333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,21780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3630000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37973333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,0,0,0,0,0,0,0,0
"Peru",0,0,0,8306666.66666667,4153333.33333333,0,0,0,5410000,0,0,0,54598333.3333333,0,0,0,1210000,0,0,0,0,0,0,97318333.3333333,0,0,0,0,0,0,611671666.666667,16613333.3333333,1076305000,1032993333.33333,0,0,0,0,0,211945000,0,0,3051666.66666667,0,0,0,27375000,0,0,1215000,0,0,2274330000,0,0,18226700000,0,0,0,0,61288333.3333333,0,0,65993333.3333333,0,0,0,0,0,0,23756666.6666667,0,0,0,0,4165000,0,0,0,1186666.66666667,0,0,0,0,0,0,0,282835000,1306666.66666667,0,3569633333.33333,0,0,0,0,0,0,0,13053333.3333333,0,36193333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171676666.666667,0,0,1186666.66666667,0,0,5933333.33333333,0,0,0,0,0,0,0,0,0,0,0,5340000,0,1186666.66666667,0,0,81058333.3333333,0,0,0,0,0,0,0,0,0,0,1780000,0,0,0,0,0,4746666.66666667,0,0,0,0,5893333.33333333,0,0,0,0,0,0,0,8840000,5590571666.66667,0,2373333.33333333,0,0,0,0,0,0,0
"Philippines",0,0,0,0,36710000,0,0,0,5080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16613333.3333333,0,0,0,31773333.3333333,0,11273333.3333333,0,0,0,0,0,0,0,0,0,0,0,2420000,0,0,0,0,0,1186666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,7493333.33333333,0,0,0,0,0,0,0,0,0,0,0,1046650000,0,0,0,0,546460000,2373333.33333333,0,0,0,0,5386666.66666667,9680000,0,0,26463333.3333333,0,0,0,0,0,0,0,4840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7260000,0,0,0,0,0,0,312093333.333333,0,0,0,0,0,4840000,0,0,0,12100000,1050200000,0,0,0,55660000,0,0,0,0,0,0,10890000,0,0,0,95470000,0,0,4746666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560000,0,0,0,0,0,0,0,0,51026666.6666667,0,0,0,0,47676666.6666667,0,0,0,1487226666.66667,0,0,0,0,0
"Papua New Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Poland",0,0,0,0,55773333.3333333,0,0,0,0,3361115000,45093333.3333333,0,39422421666.6667,0,782870000,0,240088333.333333,0,0,0,487511666.666667,0,0,0,0,0,0,0,0,0,71820000,196558333.333333,0,0,21780000,0,0,3.63e+08,0,0,0,0,0,0,30283333.3333333,147596666666.667,2452493233333.33,0,0,135170191666.667,0,0,0,0,0,546320000,473133333.333333,0,14819176666.6667,0,20296133333.3333,0,1732720000,211422563333.333,0,0,279510000,0,0,0,264980000,0,0,0,0,9493333.33333333,0,0,0,2565183333.33333,0,0,29772638333.3333,0,10890000,34168333333.3333,0,2667763333.33333,0,525140000,51620000,112733333.333333,0,0,0,0,0,0,0,0,933333.333333333,0,0,0,0,0,38528583333.3333,0,3132381666.66667,0,0,1186666.66666667,0,0,0,0,723580000,6050000,0,0,1780000,7879466666.66667,0,0,0,3560000,0,0,0,532400000,0,248304271666.667,63760330000,0,0,0,0,0,0,393250000,0,0,0,36373126666.6667,0,0,0,3560000,1284106666.66667,1106101666.66667,0,7120000,0,9107225000,2373333.33333333,0,0,0,0,26883333.3333333,0,0,0,6694653333.33333,28680000,47012126666.6667,0,0,0,0,0,569305000,0,2420000,0,0,0,0,55660000,0,1501610000,0,0,209380000,0,95945000,0,0,0,0,0,0,0,0,0
"Democratic People's Republic of Korea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Portugal",0,0,0,0,0,0,0,0,2420000,0,0,0,34076666.6666667,0,0,0,0,0,0,0,0,0,0,0,698333.333333333,0,0,0,0,0,143990000,313296666.666667,0,55986666.6666667,161535000,0,209330000,122210000,0,0,0,8415701666.66667,0,0,0,21900000,18398333.3333333,0,0,7143333.33333333,0,0,0,0,0,168419050000,0,3595000,1210000,0,8208428333.33333,0,0,847300000,0,0,0,0,325733333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,9680000,3.56e+09,0,0,0,29120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659228333.333333,0,7213333.33333333,0,0,0,0,0,0,1186666.66666667,1162803333.33333,0,0,0,20026666.6666667,0,0,0,0,0,0,0,0,0,206903333.333333,0,0,0,0,0,0,0,0,0,771375000,0,0,0,0,0,0,560000,216590000,0,0,0,2430000,0,0,0,0,0,0,0,2660933333.33333,0,0,0,76613333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52876666.6666667,0,0,0,0,0,0,7865000,0,0
"Paraguay",0,0,0,0,3449046666.66667,107987853333.333,0,0,0,0,0,0,57553333.3333333,0,0,0,0,0,0,0,0,0,0,10680000,3134727460000,0,0,0,0,0,0,0,1699078233333.33,0,14002666666.6667,0,0,0,0,0,0,0,106975033333.333,0,0,0,0,0,0,0,133949746666.667,317906813333.333,0,123109546666.667,0,1710841666.66667,0,0,0,0,1186666.66666667,0,0,0,0,1.958e+10,0,0,0,0,7925746666.66667,0,0,0,0,1795426666.66667,0,0,0,0,18922586666.6667,0,0,9.7544e+10,0,2373333333.33333,214226560000,2440973333.33333,0,3630000,0,0,0,0,0,0,0,547732106666.667,0,0,0,0,0,0,0,0,0,380920000,0,0,306936080000,0,0,0,0,0,0,0,1305333333.33333,0,0,0,639613333.333333,56054573333.3333,0,150020048333.333,0,0,0,26104293333.3333,0,19360000,0,0,0,16088826666.6667,0,0,77254966666.6667,76550086666.6667,0,34413333.3333333,0,36329218333.3333,0,0,0,2368586666.66667,0,0,0,0,0,132409453333.333,4098746666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103435813333.333,0,0,0,0,0,0,661652106666.667,95410385000,0,0,29666666666.6667,21668533333.3333,0,0,153837686666.667,0,0
"Occupied Palestinian Territory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"French Polynesia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Qatar",0,0,0,0,27225000,0,0,0,0,0,0,0,0,0,0,0,0,2420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,47466666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
