"Sri Lanka",0,0,0,0,171585000,0,0,1143150000,0,0,130955000,0,0,0,0,0,0,0,0,129150000,7380000,0,23985000,1122020000,0,0,1558035000,57195000,0,0,0,0,9225000,0,0,0,0,0,0,25195000,0,47970000,12780000,0,0,0,0,0,0,0,0,0,49815000,0,119530000,0,0,0,0,988920000,243115000,0,6765615000,0,0,0,0,11070000,0,0,0,0,12223160000,0,0,0,8261860000,0,0,44280000,7380000,0,447340000,354240000,0,0,141380000,307875000,0,29520000,6431905000,0,272850000,265560000,0,0,23975000,0,145755000,0,0,161980000,0,0,66732120000,67251510000,0,27675000,0,108855000,0,11070000,0,0,0,0,0,409360000,0,0,1845000,18450000,254360000,0,0,11070000,36715000,114390000,0,0,46125000,0,0,1678040000,0,0,167895000,0,0,1676865000,0,0,0,0,0,9225000,0,0,213535000,132840000,2213525000,1016595000,0,0,56832140000,9225000,62730000,0,0,0,0,3665000,305480000,0,0,0,0,57291780000,208485000,5535000,22140000,84760000,0,0,1289335000,0,0,2680730000,0,1522410000,0,0,0,0,1845000,0,57195000,0,3690000,29520000,0,3690000,0,0,0,0
"Chad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chile",0,0,0,0,0,0,3690000,1845000,0,0,0,0,0,0,0,2265855000,0,127305000,0,0,0,0,0,0,0,0,3690000,0,0,0,0,0,0,3461330000,0,0,0,724910000,979600000,0,0,0,0,0,325115000,0,293225000,0,345700000,0,0,0,0,0,0,525725000,0,0,0,0,1670000,0,0,0,0,0,0,1191895000,0,0,5400685000,1073415000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137645000,0,0,0,0,0,0,0,0,0,0,0,0,708680000,0,0,0,0,191380000,0,0,4430555000,9732190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190840000,0,0,0,0,0,4136405000,0,1158660000,0,5344020000,0,0,0,0,0,0,0,0,0,0,0,0
"China (mainland)",0,5.46e+08,18450000,0,1029510000,31365000,304365000,22253440000,32655000,108020000,156825000,0,178965000,0,5535000,73800000,0,5653125000,0,0,40590000,95940000,9225000,11265720000,0,20295000,10057215000,7380000,0,94095000,0,4504150000,0,947270000,20295000,236160000,0,409590000,68255000,66610000,66420000,1987065000,100655000,0,669705000,113800000,494460000,140150000,73800000,0,11205000,0,53505000,178555000,2765285000,132840000,0,35235000,11070000,643905000,2728985000,0,10453760000,0,189985000,0,0,509220000,1763820000,25820000,370845000,387450000,341242805000,62490000,1845000,1845000,1245005000,5552095000,1356065000,1850380000,333105000,3397025000,3301360000,232470000,890040000,0,102849725000,515425000,3090000,286935000,1296595000,610627910000,28119565000,305680000,15495000,357825000,1882790000,0,136530000,429885000,151170000,26656140000,217710000,0,34223875000,675240000,0,139770000,0,1714005000,5858495000,3333845000,390030000,1845000,1845000,0,936350000,5352660000,0,143910000,0,0,4047070000,55350000,1835000,5566015000,214020000,396835000,827090000,42385000,9145665000,496305000,919530000,18118755000,469320000,1249555000,7380000,0,0,260145000,47335000,932430000,0,14551860000,0,0,0,0,7201560000,35055000,3690000,324720000,0,40370000,10628460000,5535000,947515000,2698040000,27675000,0,0,763350000,55080000,0,5535000,94095000,221400000,38866395000,6223185000,0,119925000,27605000,18450000,3820065000,1621075000,25830000,0,15867555000,627310000,44527080000,175275000,769365000,148205000,153135000,22625335000,12408250000,304425000,221360000,18450000,2013495000,0,31195000,9225000,158670000,14760000,261990000
"Colombia",0,0,0,0,603315000,171585000,138375000,388675000,0,0,0,130995000,0,0,0,861615000,0,2300715000,0,0,0,0,0,0,0,0,1921980000,9225000,0,0,0,3856870000,0,0,0,411435000,0,3450150000,8216540000,0,0,40590000,0,130905000,4343130000,0,27025715000,0,946485000,14760000,0,0,0,0,664200000,41885000,0,0,494460000,0,0,0,463095000,0,25830000,0,64575000,3666015000,25830000,522135000,17819010000,315495000,452025000,0,0,0,0,0,0,0,0,555345000,0,57195000,0,1357920000,0,0,0,0,0,0,97785000,0,0,0,0,0,0,0,0,0,0,0,0,0,70110000,0,0,1845000,23760000,0,0,0,0,0,0,512910000,0,0,0,0,3690000,20295000,0,1588545000,0,0,8925290000,0,0,0,7502415000,0,0,33210000,0,0,0,0,0,0,0,0,112545000,247230000,112545000,1845000,0,1845000,0,643905000,0,0,418815000,0,0,4831345000,1931715000,0,0,29520000,0,0,0,0,0,0,23985000,0,866810000,0,0,0,1845000,0,0,346260000,0,34642085000,73800000,0,0,54216825000,136530000,0,0,0,0,0,0,0,0,0,0,0
"Comoros",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Congo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cook Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Costa Rica",0,0,0,0,0,11070000,0,0,0,49545000,0,1983735000,0,0,0,0,0,0,0,472025000,0,0,0,0,0,0,559935000,0,0,0,0,4576500000,0,3446565000,0,0,0,0,151290000,0,0,0,0,0,12961285000,0,101475000,0,22250625000,0,0,0,0,0,2051640000,0,0,0,0,0,0,0,0,0,0,0,0,70784810000,0,831895000,0,19498335000,0,0,0,0,0,0,0,0,0,0,0,0,0,2720235000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246115000,0,0,0,0,0,0,18450000,0,0,0,0,0,71582070000,0,0,0,0,35921450000,0,0,0,38555000,1954275000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11070000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3291310000,0,0,0,0,0,0,14690000,0,15576015000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cuba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyprus",0,0,0,0,0,0,0,35590000,0,0,191880000,0,587860000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1702395000,0,0,0,0,0,0,0,27675000,0,0,0,0,0,0,0,0,111025000,0,0,0,0,18440000,234780000,0,0,0,0,0,713515000,0,0,351335000,0,0,0,0,0,0,0,0,0,0,90885000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2722840000,0,0,0,31730000,0,0,0,0,1849245000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29360000,0,0,0,0,0,513690000,0,0,780950000,0,0,10856875000,0,62835000,0,0,0,0,0,0,0,0,0,0,0,704340000,0,0,0,0
"Azerbaijan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1553860000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.505e+09,1707410000,0,11070000,0,0,7380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18450000,0,0,0,0,0,0,0,0,0,0,0,149445000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992160000,0,0,0,0,20295000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210250000,0,0,0,0,0,0,0,0,18450000,1845000,0,0,0,0,1845000,0,0,271215000,0,0,0,42435000,0,0,0,0,0,0,0,0,0
"Benin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134685000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9225000,0,0,0,14560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27675000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28e+09,25830000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45500000,0,0,0,0,0,687960000,0,0,0,0,0,85570000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Denmark",0,0,0,0,14760000,0,38745000,2342770000,2984650000,0,33210000,7380000,0,0,0,0,0,455715000,0,14760000,0,0,293330000,33210000,0,0,2095965000,0,0,22140000,0,566415000,21019130000,431730000,0,1845000,0,223245000,0,127950000,55350000,3690000,0,0,42435000,42435000,191880000,33210000,33210000,0,1341475000,8366290000,0,31651250000,134099630000,42435000,0,57195000,0,0,336973725000,3690000,57195000,0,371680000,0,0,75645000,1845000,44280000,0,14760000,8566335000,328360000,97785000,55622775000,59040000,38745000,0,1845000,299635900000,957355000,60624195000,7380000,0,0,878220000,0,0,11070000,0,0,2221380000,7380000,693705000,0,9225000,0,3690000,88560000,132747675000,0,0,0,315495000,0,0,428040000,20214380000,55350000,2333925000,0,110700000,0,9225000,0,0,192210010000,0,84870000,46125000,0,202950000,7380000,0,127305000,75706310000,0,295200000,1378165000,0,53505000,411435000,924345000,92874600000,154160665000,0,0,0,38745000,0,254610000,0,503310000,0,0,0,0,306270000,12915000,9225000,3690000,23985000,234240000,324765000,0,857925000,718475630000,5535000,0,0,210711680000,3033180000,0,1845000,398520000,1845000,3690000,1845000,0,295200000,380070000,0,123240000,605160000,0,0,248728205000,178965000,30867920000,0,70110000,9225000,1845000,1625395000,0,0,0,35055000,17080610000,119925000,110700000,0,0,0,0
"Dominica",0,0,0,0,0,7280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2490000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dominican Republic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Belarus",136315000,0,0,43680000,0,0,0,0,0,0,1845000,0,0,0,0,0,0,0,0,0,0,0,38235000,0,0,0,101975000,0,0,0,0,0,713475000,0,127400000,0,0,0,0,0,241490000,0,0,0,0,0,0,0,0,0,32370000,0,0,0,0,0,0,345485000,0,0,261780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717225000,0,0,1225195000,0,0,7470000,110415000,0,0,0,24905000,0,134010000,0,0,0,0,3690000,10769615000,0,85540000,0,0,0,0,0,0,0,0,412620000,0,0,1481265000,0,0,0,0,0,0,0,0,0,0,0,0,0,13050000,33615000,0,0,0,0,64110000,0,0,0,0,43680000,0,0,0,87016005000,0,0,0,0,0,0,0,0,0,0,5270000,0,0,23655000,0,98610000,0,0,2970000,0,198390000,0,0,0,0,0,0,0,0,0,0,0,0,7380000,38278250000,331800000,0,0,115080000,95420000,56730000,0,0,0,0,0,0,40440000,0,0,0,3690000
"Ecuador",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95055000,0,747945000,0,0,0,914810000,0,0,0,0,0,0,0,0,0,0,715780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3126050000,0,0,0,1156050000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435750000,0,0,0,0,0,0,0,0,0,0,0,0,137625000,0,0,0,0,139865000,0,0,0,14640980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5959485000,0,0,0,40590000,0,0,0,0,0,0,0,0,0,0,0,0
"Egypt",0,0,12915000,322425000,22101135000,0,0,8105845000,0,0,1432860000,0,524810000,0,0,0,0,0,0,0,0,190840000,20295000,0,1556470000,543160000,807150000,3.67e+08,0,0,2284150000,3340000,7340000,0,4240325000,280825000,0,0,0,0,0,2271765000,0,0,533985000,0,0,0,0,0,0,0,0,0,87385000,0,54115570000,0,1718420000,7871885000,716905000,0,9376180000,0,3735000,0,0,47710000,1671540000,0,1669850000,42205000,20295000,0,47710000,0,3670000,140220000,0,19205455000,0,1827165000,85540000,3007470000,0,326630000,3517365000,24273625000,0,62892385000,0,0,1014250000,2603230000,0,0,15675695000,0,925130000,69198315000,35055000,0,82856130000,2403940000,362935000,3735000,763360000,0,95420000,268180000,0,9225000,5906865000,27394985000,0,453245000,0,1968325000,0,0,0,0,1028130000,0,882970000,544850000,0,249560000,0,0,0,0,0,275145000,27675000,0,197105000,0,557106170000,27525000,45542865000,769435000,2715800000,55350000,0,0,14760000,0,46807525000,9851820000,23855000,449575000,0,0,264590000,422988360000,27895250000,0,0,33210000,0,178285000,0,130837640000,0,0,506125000,300725000,0,0,0,3318470000,1438570000,2186200000,23173805000,30892410000,0,484105000,761525000,9655270000,7269550000,310115000,0,14850490000,0,2529285000,649416565000,3215685000,11547875000,22070000,0,34865000,0,60624355000,0,132962660000
"El Salvador",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175275000,0,0,0,0,0,0,75635000,0,0,0,0,0,0,309960000,0,0,0,5510925000,199260000,0,0,0,0,0,5241645000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191192305000,0,0,0,134855835000,0,0,0,0,0,0,0,0,0,0,20285000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25830000,0,0,0,0,0,0,0,0,0,0,0,0,26874820000,0,0,0,0,238005000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27621800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Equatorial Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Estonia",0,0,0,9.8697e+10,0,0,0,0,0,0,0,0,0,0,0,12915000,0,12915000,0,0,0,0,455715000,0,22828900000,0,53505000,0,0,0,0,0,0,0,0,0,0,0,0,38745000,35055000,0,12591225000,0,0,271215000,0,0,0,0,0,0,0,77400725000,242410000,0,0,0,0,0,8825935000,0,0,0,0,0,0,0,0,0,0,0,3690000,134685000,0,3690000,0,0,0,0,12274500000,0,14211875000,0,271215000,0,14760000,0,0,80585850000,0,0,100886450000,6180000,96653130000,0,0,0,0,27675000,26920570000,0,0,0,0,0,0,10861760000,45487460000,0,0,0,352714020000,0,0,0,0,150465315000,0,0,0,0,20295000,0,0,0,9170685000,0,0,486010000,0,0,0,0,10464720000,18718380000,0,0,0,0,0,164145000,0,4724195000,0,0,0,0,635820055000,0,0,0,16605000,238005000,0,0,0,70940445000,0,0,0,97814990000,0,0,0,0,0,0,0,0,0,0,0,220438330000,3690000,1.2692e+10,0,39195120000,961235000,92250000,0,393120000,0,0,0,0,0,0,0,996690000,0,0,0,126918330000,0,0
"Faroe Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fiji",0,0,0,0,0,0,0,6805740000,0,0,0,0,0,0,0,0,0,0,0,0,2763345000,0,0,0,0,0,83655000,0,0,0,0,0,0,0,0,0,307590000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3285025000,0,0,0,0,0,0,0,9376740000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838660000,0,19335670000,1920650000,0,0,0,0,0,0,0,3538560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12922960000,0,0,0,0,9100000,0,1001605000,18450000,0,961845000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Finland",1820000,0,0,0,0,0,0,122010000,614025000,0,0,0,0,0,0,0,0,0,0,0,0,0,19265000,0,0,0,283125000,0,0,0,0,0,71205000,0,0,0,0,0,0,1245000,1845000,0,2201750000,0,0,187405000,61880000,0,0,0,17221185000,0,0,0,232785000,0,0,18200000,0,0,21456505000,0,0,0,129480000,0,0,0,0,0,0,0,14560000,143415000,13695000,232780000,0,0,0,0,1284165000,59560000,12953265000,0,0,0,11070000,0,0,0,0,0,64515000,0,26336780000,0,0,0,0,0,1711660000,0,0,0,0,0,0,0,0,0,0,0,107745060000,0,0,0,0,65326985000,0,0,0,0,1670000,0,0,0,21833390000,0,0,1795020000,0,0,0,15465000,35695890000,18448690000,0,0,0,0,0,119520000,0,13395820000,0,0,0,0,3690000,0,0,0,3735000,2716145000,10470000,0,36564230000,35069065000,0,0,0,64572855000,123015000,0,0,697060000,0,0,0,0,0,0,0,6225000,0,0,0,947840000,1360045000,885635000,0,0,0,0,1820000,0,0,0,0,1351380000,12915000,1835000,0,0,0,0
"France",569270000,0,11002475000,13801658825000,1140566100000,182655000,57065000,41049280000,37276800000,22110000,2494205000,41860000,0,0,0,0,0,22292165000,0,0,0,0,3624565000,84870000,0,866946115000,20131575000,27232690000,303135000,5485000,6576790000,569650000,5338344115000,388810000,15797835000,135023155000,0,459405000,1121388205000,51751270000,318305000,8821910000,48179355000,18430000,920655000,421850000,42435000,2523351010000,36900000,475255000,4757115000,0,27675000,3.0453e+10,0,31350150000,28843955000,963050000,326610365000,105613225000,1814792715000,7380000,241978460000,0,297844465000,0,0,59685000,31707850000,0,747745000,7380000,11748635000,10344905000,1804435000,490770000,317265000,152690000,0,1199620000,266436480000,15632665000,4725613130000,1933864225000,152985000,9225000,72483400000,5154005000,16605000,241625000,884005000,0,32527055000,2743335000,37903810000,58320000,10804090000,0,675710000,21635825000,4536105000,346850000,12652310000,0,781035000,31065000,677965175000,4003565000,892081925000,341502960000,160238540000,9225000,5614200030000,33210000,106540000,14760000,0,6546997340000,0,37727100000,5535000,386380000,1522100000,0,1524655000,78440830000,55875420000,109425950000,469885000,30258225000,0,9225000,99660000,71199520000,85894815000,2180830270000,0,0,0,10312800000,0,21614460000,59040000,2624860000,64575000,5006640000,0,154980000,169491960000,868363195000,203555000,35045000,10426390000,3168725000,6103960000,0,46411940000,4788817510000,12915000,0,0,68733455000,610338460000,0,12915000,15553135000,682500000,7127725000,32695835000,0,0,4053390000,553539845000,68908030000,28146835000,3690000,0,1057627455000,2330580000,173560120000,358648885000,111010000,5535000,33210000,6529325000,31195000,551943255000,148506520000,1845000,7847685415000,283799235000,2714825000,17616180000,0,0,3690000
"French Polynesia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Djibouti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Georgia",4310790000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3655000,0,0,0,0,0,0,0,1.531e+09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18200000,0,0,0,0,0,0,0,0,0,0,0,0,0,100275000,65820000,40040000,0,0,0,3690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5505000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18450000,0,0,0,0,0,0,0,0,18450000,413140000,0,0,0,0,0,0,0,0,0,0,0,0
