"","AFG","ALB","ANT","ARB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BMU","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHL","CHN","CIV","CMR","COD","COG","COK","COL","COM","CPV","CRI","CUB","CYP","CZE","DEU","DJI","DMA","DNK","DOM","DZA","ECU","EGY","ERI","ESP","EST","ETH","FIN","FJI","FRA","FRO","GAB","GBR","GEO","GHA","GIN","GMB","GNB","GNQ","GRC","GRD","GRL","GTM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KNA","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MUS","MWI","MYS","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRK","PRT","PRY","PSE","PYF","QAT","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TUV","TWN","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VNM","VUT","YEM","ZAF","ZMB","ZWE"
"Brunei Darussalam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592133333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bhutan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Botswana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81070000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37510000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21507106666.6667,32040000,6537030000
"Central African Republic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canada",0,0,0,84580000,83183333.3333333,0,0,64103333.3333333,33226666.6666667,74760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186666.66666667,0,37733333.3333333,0,13053333.3333333,7120000,14733333.3333333,0,11786666.6666667,0,0,0,68826666666.6667,0,0,0,0,432710000,29840000,367440000,0,0,0,0,636785506666.667,0,0,0,0,507156666.666667,0,0,249583293333.333,0,2946666.66666667,0,0,0,0,0,1028600000,0,0,11920000,165646666.666667,1210000,0,0,0,0,0,705957493333.333,0,0,0,0,116540443333.333,2420000,0,3512140000,0,0,0,0,0,0,0,0,0,4746666.66666667,0,0,3630000,0,0,0,0,0,0,0,0,0,0,52099373333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000,254302666666.667,0,0,0,0,274196666.666667,0,1210000,15426666.6666667,0,0,0,527993093333.333,0,0,0,0,0,601640000,0,0,0,0,48653333.3333333,0,10890000,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,0,0,68900000,0,0,0,0,2564282106666.67,0,110946666.666667,0,0,0,0,0,0,0
"Switzerland",0,0,0,0,0,0,0,0,1210000,220776666.666667,0,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186666.66666667,643190000,0,0,3730000,0,0,0,0,0,65840000,0,0,0,0,367676666.666667,0,0,79516666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1186666.66666667,0,0,0,0,0,0,0,0,47246666.6666667,75730000,0,0,0,0,0,0,0,0,0,1243333.33333333,0,0,0,0,0,0,0,0,49733333.3333333,0,0,0,0,0,0,0,5933333.33333333,0,0,0,0,0,0,0,0,0,0,8470000,0,0,0,0,0,21756666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5933333.33333333,0,0,0,0,0,0,0,0,0,0,1243333.33333333,0,0,0,1243333.33333333,4973333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chile",0,0,0,0,0,99680000,0,0,134093333.333333,1250746666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,611133333.333333,0,0,0,0,0,0,35600000,0,0,236146666.666667,0,0,0,0,0,18986666.6666667,0,0,0,0,0,0,3825813333.33333,0,0,0,0,0,91373333.3333333,0,0,328706666.666667,0,0,0,0,6226440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21360000,0,0,0,0,0,0,0,5933333.33333333,0,0,424826666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876946666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,21360000,0,0,2764933333.33333,0,0,0,0,0,0,461613333.333333,0,172066666.666667,4746666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2373333.33333333,0,0,16613333.3333333,2373333.33333333,59124480000,0,0,179080000,0,0,0,3022440000,0,0
"China (mainland)",0,0,0,0,3082213333.33333,0,0,0,16783333.3333333,0,0,0,0,0,0,0,0,0,4746666.66666667,0,0,0,0,0,0,0,0,0,0,0,3138956666.66667,0,0,0,0,13053333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560000,0,0,0,0,0,0,0,23384336666.6667,0,0,0,0,0,1243333.33333333,0,0,0,0,0,0,0,0,24008076666.6667,0,0,0,0,0,0,326296666.666667,0,4727680000,0,0,170906666.666667,0,0,0,0,0,0,2330813333.33333,0,0,0,0,0,0,0,0,0,0,592146666.666667,0,0,0,0,1302426666.66667,0,0,0,0,0,6880293333.33333,0,0,0,10466560000,11866666.6666667,0,0,3424880000,0,0,57034363333.3333,0,0,0,0,0,0,612320000,0,0,0,0,1.1271e+10,0,11866666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,2373333.33333333,6216666.66666667,0,0,0,0,35600000,0,0,0,14920000,0,0,0,0,874640000,0,0,0,1350426666.66667,0,0,0,0,0
"Cote dIvoire",0,0,0,0,0,0,0,0,0,0,0,0,3630000,0,4.5941e+10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,32040000,0,0,80696666.6666667,0,26106666.6666667,1210000,0,1910280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299040000,0,0,0,0,0,3993133333.33333,0,0,0,0,0,42269303333.3333,47466666.6666667,0,8470000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19525413333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15730000,0,0,0,0,0,0,0,0,0
"Cameroon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851840000,10843333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,165063333.333333,4793333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414146666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3630000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28830000,0,0,0,0,0,0,0,0,0
"Democratic Republic of the Congo",0,0,0,0,0,0,0,0,0,0,0,10680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77133333.3333333,0
"Congo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cook Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Colombia",0,0,0,681926666.666667,0,0,0,0,148830000,0,0,0,0,0,0,0,0,0,0,0,0,16613333.3333333,0,0,0,0,0,0,0,0,492446666.666667,0,3891140000,19360000,0,0,0,0,0,0,0,0,10161580000,1186666.66666667,0,0,0,0,0,0,344826666.666667,0,6533330000,0,0,3450920000,0,0,0,0,26620000,0,0,120836666.666667,0,0,0,0,0,0,0,0,0,52213333.3333333,0,0,75946666.6666667,0,0,0,0,0,0,0,0,0,36300000,331540000,0,0,0,0,0,0,0,0,0,0,0,0,53240000,0,0,0,0,0,0,0,0,0,0,0,0,0,523723333.333333,0,0,0,0,0,0,0,0,10680000,0,0,0,0,0,0,0,301290000,0,0,0,0,0,9294326666.66667,217633333.333333,0,0,0,0,396880000,0,0,0,0,0,0,0,0,0,0,0,0,0,58146666.6666667,0,0,0,0,0,0,0,26620000,0,0,0,0,0,0,0,0,0,0,669130000,0,0,0,0,0,0,0,0,3290966666.66667,0,0,10359446666.6667,0,0,0,0,0,0
"Comoros",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cape Verde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12100000,0,0,0,0,0,0,0,0,0
"Costa Rica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47190000,0,0,0,0,0,0,0,0,0,0,77440000,0,49610000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328603333.333333,0,0,377520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3638593333.33333,0,0,0,0,0,0,1529063333.33333,2420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22546666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13310000,0,0,0,0,0,0,0,0,0
"Cuba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyprus",0,0,0,0,0,0,492093333.333333,0,0,0,0,0,0,0,0,35360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300560000,0,0,0,0,0,5933333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Czech Republic",0,0,0,0,0,0,2373333.33333333,0,0,415666313333.333,0,0,105660000,0,0,0,19346666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4960266666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538628470000,0,0,4.4e+07,0,0,0,0,0,64080000,39160000,0,71340000,0,650293333.333333,0,0,245640000,0,0,0,0,0,0,2396666.66666667,0,0,0,0,0,0,45116666.6666667,0,1193770000,0,0,0,0,0,0,0,1419253333.33333,0,0,0,0,0,0,0,0,0,0,0,0,2373333.33333333,0,0,0,0,0,94956666.6666667,0,538840000,0,0,3560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2513383333.33333,1210000,0,0,0,0,0,0,0,0,70894540000,0,331080000,0,0,0,0,405840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13944583333.3333,26130000,329893333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3630000,0,0,0,0,0,0,0,0,0,0,0
"Germany",0,0,0,0,155843333.333333,17800000,0,0,1186666.66666667,118214640000,23046666.6666667,0,165057266666.667,0,0,53766666.6666667,29273333.3333333,8470000,0,0,3256090000,0,0,0,4840000,0,0,0,0,0,51026666.6666667,102146440000,216020000,792400000,4840000,0,0,0,0,0,0,0,0,0,10820000,14448820000,0,0,0,33545836666.6667,4906666.66666667,0,0,18150000,0,29115346666.6667,283363333.333333,0,389800000,0,687330573333.333,0,0,20333650000,23573333.3333333,0,0,0,0,0,353273333.333333,0,0,0,0,3730000,0,2324860000,0,61677826666.6667,0,156173333.333333,7289073333.33333,53653333.3333333,186340000,4642203333.33333,242913333.333333,81596160000,0,903870000,1049013333.33333,1210000,6050000,0,0,0,0,11786666.6666667,134310000,0,0,4156666.66666667,0,0,0,0,492836666.666667,9192276666.66667,414546666.666667,0,0,69013333.3333333,0,0,0,7260000,3560000,35600000,0,0,0,0,0,0,0,3663333.33333333,0,0,0,101640000,0,550184930000,87573333.3333333,0,2373333.33333333,0,0,0,0,0,0,11982553333.3333,0,93856666.6666667,0,0,0,0,6975603333.33333,2720610000,0,16940000,0,0,0,0,75020000,0,0,331080000,0,0,0,3637123333.33333,2564226666.66667,25658286666.6667,0,0,0,0,0,326700000,0,1186666.66666667,0,0,0,0,1350426666.66667,0,52466666.6666667,0,0,1227013333.33333,0,2722656666.66667,0,0,0,0,0,239580000,3560000,0,0
"Djibouti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dominica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223826666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48400000,82506666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Denmark",0,0,0,0,0,0,0,0,0,36786666.6666667,0,0,15426666.6666667,0,0,0,4746666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186666.66666667,249285616666.667,0,0,0,0,0,0,0,0,1186666.66666667,3560000,0,108383333.333333,0,143586666.666667,97766666.6666667,0,9493333.33333333,0,0,0,0,0,0,10680000,0,54623333.3333333,0,0,0,0,0,0,0,1210000,0,0,0,5893333.33333333,779856666.666667,0,11866666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72386666.6666667,0,40346666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281240000,548513333.333333,0,0,0,0,0,0,0,0,200570000,0,8376666.66666667,0,0,0,0,226653333.333333,0,0,0,0,0,3730000,0,0,0,0,0,0,0,0,1186666.66666667,3560000,6882606666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12100000,0,0,0,0,0,0,0,0,0
"Dominican Republic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Algeria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ecuador",0,0,0,0,0,0,0,0,0,0,0,0,20173333.3333333,0,0,0,0,0,0,0,0,0,0,10680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48653333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420000,179186666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172630000,0,0,0,0,0,0,0,0,0
"Egypt",0,358373333.333333,0,0,41626666.6666667,0,0,0,0,1186666.66666667,0,0,1186666.66666667,237160000,0,0,0,88400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4746666.66666667,0,261070000,0,0,0,5933333.33333333,0,453750000,0,0,0,0,0,123333333.333333,0,0,0,0,0,0,2373333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,7120000,0,78500800000,0,0,18470640000,0,0,1087320000,0,0,0,0,0,2436346666.66667,0,1124943333.33333,0,9689223333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186666.666666667,0,0,0,2050933333.33333,331080000,0,0,0,0,0,0,0,0,1296636666.66667,0,893493333.333333,0,0,0,2233450000,0,0,0,0,0,0,0,0,0,0,0,0,5933333.33333333,523360000,0,0,3553680000,9680000,0,0,0,0,0,0,0,1037053333.33333,239640000,0,0,0,0,0,0,19150000,0,0,0,0,0,86626666.6666667,0,0,0
"Eritrea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
